id,timestamp,device,s4mmet1.envtmp.mag.f,s2mmet1.envtmp.mag.f,s3mmet1.envtmp.mag.f,s5mmet1.envtmp.mag.f,tmpcntmmet1.envtmp.mag.f,tmppctmmet1.envtmp.mag.f,s2mmet1.poainsol1.mag.f,s3mmet1.poainsol1.mag.f,s4mmet1.poainsol1.mag.f,s5mmet1.poainsol1.mag.f,tmpcntmmet1.poainsol1.mag.f,tmppctmmet1.poainsol1.mag.f,s4pvstmp1.tmp.mag.f,s2pvstmp1.tmp.mag.f,s3pvstmp1.tmp.mag.f,s5pvstmp1.tmp.mag.f,tmpcntpvstmp1.tmp.mag.f,tmppctpvstmp1.tmp.mag.f
3278494,1/1/2025 14:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.108744301,0.784968078,0.476384129,0.153283703,12,100,13.6580103,9.615205765,20.94825172,1.737669128,24,100
3278495,1/1/2025 14:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.080718994,0.81300354,0.521057145,0.188259527,13,100,14.20748587,11.54959297,31.09845734,2.622148554,20,100
3278497,1/1/2025 14:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.126266479,0.616785705,0.409077524,0.133954476,12,100,12.87952143,2.761572361,23.71959305,2.547757763,22,100
3278705,1/1/2025 14:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.087727867,0.763946533,0.403249305,0.172884004,13,100,12.85775264,1.967321873,21.77239418,2.427901278,23,100
3278913,1/1/2025 14:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.038416546,0.865549743,0.372231281,0.198557394,12,100,13.57468275,-1.760543823,28.25879288,4.154943305,20,100
3278917,1/1/2025 14:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.003636678,0.802480042,0.359165561,0.212412734,11,100,11.08123167,-1.683677673,23.48473549,3.337949615,26,100
3279124,1/1/2025 17:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.119257607,0.567728698,0.335753192,0.134697683,14,100,10.38912816,9.08570385,11.48553944,0.623842834,13,100
3279544,1/1/2025 17:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.325714111,0.382039398,0.020725341,0.178740843,11,100,8.997794127,7.855895042,10.86636353,0.675452456,14,100
3279753,1/1/2025 20:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.32572937,0.452112824,0.038926486,0.182573775,12,100,8.894465407,7.714975834,10.61869431,0.710641808,13,100
3279963,1/1/2025 20:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.234624222,0.532699585,0.180825024,0.150647958,13,100,8.9930261,7.872972965,10.31124115,0.690032059,12,100
3279964,1/1/2025 20:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.220616654,0.508173645,0.148862059,0.192358422,12,100,9.088070751,7.941297054,10.53756332,0.632647965,12,100
3279965,1/1/2025 19:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.336227417,0.378534943,0.049012913,0.1920463,11,100,9.178169503,7.924212933,10.37529469,0.573892639,14,100
3280384,1/1/2025 23:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.171564743,0.392552704,0.090176848,0.138585636,12,100,9.155473273,7.783299923,10.34113312,0.669415389,13,100
3280594,1/1/2025 23:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.385299683,0.44510904,0.025319341,0.220256447,13,100,8.748260516,7.608224869,10.26854324,0.59373217,11,100
3281016,1/2/2025 1:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.262654632,0.385548919,0.117512049,0.178930137,13,100,7.30843462,5.99409771,8.530581474,0.624958669,12,100
3281224,1/2/2025 1:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301198334,0.466125488,0.101259107,0.194907267,12,100,8.391912451,6.463818073,9.482829094,0.787570997,17,100
3281227,1/2/2025 1:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.367767334,0.466125488,0.159093971,0.198167797,13,100,7.228331222,5.887340546,9.213809967,0.691750736,16,100
3281435,1/2/2025 3:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.224116012,0.339991242,0.128965152,0.15536514,12,100,6.784403694,4.969254971,8.065132141,0.530601507,12,100
3281437,1/2/2025 4:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.238128662,0.368026733,0.075810505,0.17346466,13,100,6.755310047,5.579888344,7.898592949,0.622355355,13,100
3281648,1/2/2025 4:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.325724274,0.459121704,0.109158399,0.224890244,13,100,5.125078793,3.581449032,6.591917992,0.622963814,13,100
3281856,1/2/2025 4:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.339731842,0.469629914,0.099112653,0.201229562,11,100,7.029395692,5.575617313,8.79105854,0.619501931,13,100
3282066,1/2/2025 6:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290685028,0.343490601,0.106302342,0.121798061,14,100,5.992657266,4.785637856,7.855895042,0.877103955,13,100
3282278,1/2/2025 7:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.118993126,0.57123822,0.103753416,0.142341171,12,100,3.654031833,2.411416054,5.302327156,0.4850548,13,100
3282696,1/2/2025 9:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.062947594,0.711385071,0.404295667,0.139979206,13,100,10.82867105,6.421113968,19.09072495,2.052125524,24,100
3282697,1/2/2025 9:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.087732948,0.690368652,0.445040757,0.118782942,12,100,10.40943523,6.523600101,14.15867138,1.201836621,20,100
3282903,1/2/2025 10:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.056182861,0.851526916,0.344035277,0.173674084,13,100,11.72738531,-2.221722126,24.67184639,3.58223761,25,100
3282904,1/2/2025 10:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.164810181,0.791976929,0.449940321,0.178080936,12,100,12.24809925,4.320188522,15.23475456,1.446297854,21,100
3282906,1/2/2025 9:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.161300659,0.812988281,0.499599676,0.186807535,12,100,13.39904086,10.26427269,20.95679474,1.934987683,23,100
3282907,1/2/2025 9:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.094736733,0.777954102,0.457883404,0.200350168,13,100,12.9080519,0.186655521,20.28637314,3.345072585,22,100
3282908,1/2/2025 9:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.171813965,0.658833802,0.384556596,0.131875859,12,100,14.76832834,3.261183739,25.79489899,3.020931861,27,100
3283113,1/2/2025 10:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.080713905,0.820007324,0.306456047,0.194998873,12,100,14.78570096,12.60432625,22.53248787,1.769591706,23,100
3283114,1/2/2025 13:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.049179077,0.599273682,0.305369995,0.178707746,12,100,14.66703471,1.676947594,17.34422112,2.340896696,21,100
3283118,1/2/2025 12:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.168299362,0.725402832,0.434963123,0.163513413,13,100,23.8616563,15.52085686,35.46685028,2.557180014,22,100
3283534,1/2/2025 13:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.161290482,0.690363586,0.444159796,0.121259051,12,100,23.38236579,17.1221714,25.41058731,1.332838555,24,100
3283535,1/2/2025 12:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.014149983,0.704371154,0.384571631,0.162271946,12,100,21.17273388,11.61791611,35.20209885,3.230372149,27,100
3283536,1/2/2025 12:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.017389933,0.648325622,0.317500123,0.182839227,12,100,21.00028044,18.72349167,32.38378525,2.080215068,18,100
3283537,1/2/2025 12:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.028162638,0.672846496,0.365322862,0.188002225,13,100,21.79384215,16.6780777,25.2141571,1.598962448,20,100
3283744,1/2/2025 15:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.052439373,0.683369935,0.394904758,0.193991287,12,100,25.36682633,19.38536453,32.33680725,1.653755915,24,100
3283746,1/2/2025 15:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.077214561,0.746429443,0.381606519,0.164014536,13,100,23.72529268,20.64934158,26.14078331,1.26437852,21,100
3283748,1/2/2025 15:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.052429199,0.693867981,0.356097606,0.191028127,11,100,21.02351038,19.27007294,24.02278137,0.902367156,19,100
3283955,1/2/2025 15:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.059438068,0.665842712,0.275812846,0.161061774,12,100,15.32625153,-0.876614094,20.1027565,3.69751297,23,100
3284165,1/2/2025 15:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.140014648,0.634307861,0.324071225,0.212917361,12,100,12.12508419,10.33686829,13.15091324,0.632163529,14,100
3284166,1/2/2025 15:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.248641968,0.466125488,0.144455655,0.130496721,12,100,11.23373932,9.683530807,12.70254135,0.756041436,13,100
3284167,1/2/2025 15:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.318715423,0.480138153,0.074098487,0.193147378,12,100,10.86443304,9.632284164,12.46341324,0.578321718,13,100
3284168,1/2/2025 18:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.280166626,0.490651459,0.012923526,0.178196073,12,100,10.46689877,8.906357765,11.609375,0.591968193,12,100
3284375,1/2/2025 17:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.262659699,0.375030518,0.158474622,0.178038441,13,100,9.717375859,8.457986832,10.68274689,0.562334422,13,100
3284586,1/2/2025 17:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.371271759,0.427581787,0.092233123,0.210384093,13,100,9.036837727,7.83453989,10.02940941,0.552803307,12,100
3284588,1/2/2025 18:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.308202118,0.480138153,0.107531489,0.208718421,13,100,9.307134511,7.744866848,10.28562164,0.551851899,13,100
3284798,1/2/2025 21:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.248641968,0.4591268,0.112221206,0.218518749,12,100,11.02846265,9.470016479,12.02785492,0.530035976,14,100
3285003,1/2/2025 21:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311701447,0.368026733,0.044885639,0.160612095,12,100,10.8425327,9.700608253,12.53600216,0.617379513,13,100
3285213,1/2/2025 21:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.238123581,0.382039398,0.08393113,0.154547623,13,100,10.74589382,8.705656052,12.22854996,0.582909235,12,100
3285844,1/3/2025 0:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294194549,0.389043182,0.027156436,0.18824341,12,100,10.73276231,9.337644577,11.53678513,0.569618195,13,100
3286053,1/3/2025 0:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.297688812,0.420583099,0.08785798,0.213566287,13,100,10.78380558,8.79105854,12.28406715,0.728928894,13,100
3286054,1/3/2025 2:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.241633102,0.329488128,0.046521506,0.142697798,11,100,10.87474573,9.649368286,11.79726219,0.673758651,12,100
3286056,1/3/2025 2:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.224110916,0.44160971,0.036696876,0.189669319,11,100,11.26172387,10.18740654,12.71962547,0.513161208,15,100
3286264,1/3/2025 2:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.353749603,0.403060913,0.120933366,0.197024428,12,100,11.00645496,9.952548981,12.33957863,0.567015313,11,100
3286265,1/3/2025 2:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.178563431,0.364517212,0.054860922,0.145723183,13,100,11.57348768,10.39237881,13.0996666,0.504318988,13,100
3286266,1/3/2025 2:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.283681244,0.550216675,0.208609927,0.221985385,11,100,11.17646101,9.89703846,12.9886446,0.600343348,14,100
3286475,1/3/2025 2:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.336242676,0.424082428,0.034819557,0.232282634,12,100,11.4533755,10.46496773,13.25339317,0.634667289,13,100
3286477,1/3/2025 2:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.346745819,0.525695801,0.050890171,0.224511782,12,100,11.71485864,10.43934822,13.25339317,0.692393777,12,100
3286688,1/3/2025 5:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.287175506,0.438100189,0.055982003,0.211256444,12,100,11.58655943,10.61015797,13.27474785,0.690128195,13,100
3286897,1/3/2025 5:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.252141327,0.452102661,0.049535868,0.173883017,12,100,10.78795799,9.346180916,12.207201,0.733180914,15,100
3287105,1/3/2025 4:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.255650848,0.536193848,0.078420473,0.16856418,12,100,10.13172621,8.415288925,11.79299164,0.633043511,13,100
3287524,1/3/2025 8:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.055928547,0.75692749,0.332883089,0.225039065,13,100,9.369222519,7.377632618,10.99019909,0.755311948,14,100
3287528,1/3/2025 8:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.091211952,0.686854064,0.340943869,0.155538971,12,100,10.55231603,6.95488739,17.06665993,1.420430087,23,100
3287735,1/3/2025 7:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.049184162,0.707885742,0.478377964,0.135052477,13,100,11.72766904,3.602797985,17.42962265,1.553134352,23,100
3287737,1/3/2025 10:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.210352585,0.823506653,0.534531535,0.124936933,11,100,12.21352847,6.946345329,18.0957737,1.413367781,21,100
3287943,1/3/2025 11:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.080718994,0.819997132,0.391990113,0.155873898,13,100,12.5868127,8.983217239,17.90788651,1.35302664,23,100
3287945,1/3/2025 10:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.01739502,0.728902161,0.39647839,0.161454181,12,100,13.34419783,8.551930428,21.53753662,1.878151309,21,100
3287946,1/3/2025 10:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.154286698,0.841018677,0.471794568,0.131550877,12,100,14.01453304,-2.435230255,27.31081009,3.924420477,22,100
3287948,1/3/2025 10:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.045425415,0.911097229,0.519028341,0.255202468,12,100,14.51751772,11.7033186,16.63110161,0.976942243,23,100
3288154,1/3/2025 11:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.006871541,0.795471191,0.361815821,0.216783643,13,100,16.3568679,9.581044197,20.61518097,1.752412024,24,100
3288157,1/3/2025 10:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.101735435,0.707880676,0.382004209,0.148467868,13,100,17.2931351,-1.36768961,21.25570488,3.230408045,21,100
3288574,1/3/2025 14:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.077214561,0.676340759,0.393582448,0.192150361,12,100,22.23503317,11.20371342,29.81740952,2.858196803,23,100
3288577,1/3/2025 13:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.031651814,0.641311646,0.332226535,0.177106755,13,100,21.10847156,16.71651077,33.26343536,2.985073888,24,100
3288784,1/3/2025 14:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.0068868,0.784957886,0.292097685,0.184141018,11,100,18.12543674,4.303104401,31.56817818,3.879630077,26,100
3288787,1/3/2025 13:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.098225914,0.77444458,0.472929099,0.200141672,12,100,17.06662334,13.73592567,21.27278137,1.201980521,21,100
3288788,1/3/2025 13:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.027903238,0.753433228,0.409149957,0.176398299,13,100,15.68892335,9.444396019,26.52510262,2.648762604,24,100
3288993,1/3/2025 16:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.115493774,0.690368652,0.298597702,0.211804912,12,100,15.37642717,9.230888367,22.93815613,1.875896669,22,100
3288995,1/3/2025 16:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.087478638,0.746424377,0.310400709,0.225690272,13,100,15.82508556,10.06784248,27.68658638,2.380914618,22,100
3265687,12/30/2024 1:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329233795,0.413574219,0.024240145,0.227990701,11,100,2.707054085,1.420735359,3.799228191,0.564936239,11,100
3265688,12/30/2024 1:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.325724274,0.473139435,0.051714629,0.213607495,13,100,2.992344861,1.945966721,4.418403625,0.606890838,13,100
3265897,12/30/2024 1:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294189453,0.336476654,0.013579667,0.159105469,12,100,2.991136156,1.476252556,4.695964813,0.660583661,13,100
3266106,12/30/2024 1:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.318705231,0.44160971,0.010978515,0.164348694,12,100,2.908767914,1.638514519,4.136571407,0.525791336,13,100
3266313,12/30/2024 4:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.269658417,0.389043182,0.103106485,0.180627427,12,100,2.698282758,1.64705658,3.987116337,0.593479067,15,100
3266523,12/30/2024 4:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.346735626,0.515182495,-0.009236879,0.215925981,13,100,2.467232256,1.617165565,3.854739189,0.564624833,13,100
3266524,12/30/2024 4:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.364252716,0.42759195,0.062881872,0.211424455,12,100,2.734309,1.010803223,4.021272182,0.520229493,14,100
3266738,12/30/2024 6:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.416824341,0.445098877,0.089658856,0.201839861,12,100,3.87263645,2.620659351,5.272436142,0.615489333,12,100
3266946,12/30/2024 6:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311711639,0.410064697,0.004661803,0.149197576,12,100,4.500446753,3.158697605,6.433927059,0.717034402,14,100
3266947,12/30/2024 6:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.381779999,0.431086212,-0.051499171,0.188879422,12,100,4.102567878,2.445578098,5.336489201,0.722061559,13,100
3267155,12/30/2024 6:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.332733154,0.392547607,0.091864316,0.185452854,13,100,4.295599365,2.693248272,5.827558517,0.65052089,14,100
3267157,12/30/2024 6:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.280181885,0.389038086,0.024611758,0.15279004,12,100,4.598253194,3.654037952,6.233225822,0.512550565,12,100
3267363,12/30/2024 7:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.059438068,0.641321838,0.390263685,0.183908101,13,100,4.396067005,3.33804369,5.908689499,0.575559937,13,100
3267574,12/30/2024 10:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.101730347,0.788472474,0.387389741,0.18638218,12,100,6.329610957,-3.396019936,19.2828846,2.744027397,20,100
3267575,12/30/2024 9:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.273427337,0.84803772,0.524860131,0.136354624,13,100,6.656948999,-0.475217819,15.37140274,2.6385993,23,100
3267577,12/30/2024 9:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.227869675,0.91460675,0.599624591,0.185707484,12,100,6.685385466,-1.013262272,10.78096199,1.786086883,21,100
3267578,12/30/2024 9:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.175318405,0.869059265,0.405680219,0.145059161,12,100,7.055304137,-3.468615055,11.75029373,2.487219369,19,100
3267784,12/30/2024 10:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.080713905,0.862040222,0.476637603,0.173645239,13,100,8.810933757,4.559316635,12.24563408,1.343396902,20,100
3267994,12/30/2024 12:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.084218346,0.763941467,0.420068559,0.119889592,13,73.28883362,10.60488149,4.098138332,12.47622013,1.545790437,19,84.21052632
3267996,12/30/2024 12:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.112248741,0.86205548,0.464496239,0.205707655,12,100,16.05481401,8.722740173,26.81546974,3.128085551,20,100
3267997,12/30/2024 12:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.143783569,0.830505371,0.490480036,0.156955587,13,100,20.89955681,16.50299644,34.60000229,3.191572929,24,100
3268205,12/30/2024 12:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.101735435,0.93913269,0.576280408,0.202262177,12,100,26.46304784,23.71105766,36.58990479,1.81376677,22,100
3268208,12/30/2024 12:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.045410156,0.746429443,0.43614069,0.209972163,13,100,26.51819203,16.68661308,30.66289902,2.690396368,21,100
3268413,12/30/2024 12:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.136784866,0.781463623,0.498268656,0.189254026,12,73.27966817,27.80790641,22.0200634,36.85892487,1.914271427,19,84.21052632
3268417,12/30/2024 12:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.056182861,0.718393981,0.499245233,0.143502053,13,100,29.46563281,23.11750221,51.17682648,3.591173521,23,100
3268623,12/30/2024 15:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.00012207,0.718393981,0.334772828,0.161621731,13,100,30.04311128,26.98200989,43.83639526,2.993273423,24,100
3268627,12/30/2024 15:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.024648031,0.693867981,0.388749689,0.146917483,12,100,27.65752526,25.36361122,41.69276428,2.261070549,20,100
3268628,12/30/2024 15:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.059427898,0.616775513,0.302370918,0.177959853,12,100,26.13386282,21.42224312,28.90358925,1.383177078,21,100
3268833,12/30/2024 15:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.0699412,0.781458557,0.219254324,0.190758093,14,100,25.10071995,10.69556046,37.29875565,3.259644273,22,100
3268834,12/30/2024 15:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.01739502,0.739420593,0.350224017,0.176489232,13,100,23.12794254,11.25495338,25.98705673,2.347905563,24,100
3268836,12/30/2024 14:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.070195518,0.648325622,0.403632399,0.141250607,15,100,21.29779683,17.57481384,26.93076897,1.32291129,20,100
3268838,12/30/2024 15:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.031667072,0.672856629,0.352019861,0.144048782,13,100,16.60019736,11.82288933,19.83800697,1.413316036,21,100
3269256,12/30/2024 17:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.287180573,0.511667907,0.156912423,0.212298426,12,100,3.108381252,1.933159828,4.760017872,0.646108516,13,100
3269258,12/30/2024 18:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.332733154,0.574747741,0.081299951,0.196967741,13,100,2.878405019,1.822131634,4.132300377,0.554908255,12,100
3269465,12/30/2024 17:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.374781281,0.501179993,0.028227544,0.184848658,12,100,3.64267184,2.052723885,4.922279835,0.612170486,14,100
3269674,12/30/2024 18:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.40280661,0.424077362,0.001251904,0.16334474,13,100,1.87857703,0.758862019,3.286803722,0.743606472,15,100
3269677,12/30/2024 20:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.350250244,0.410069793,0.067608736,0.186429672,13,100,1.754358144,0.61794281,2.671899319,0.488852756,13,100
3269886,12/30/2024 20:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311706543,0.329483032,0.000780024,0.177645432,12,100,2.316890044,0.959557056,3.380747795,0.566640132,13,100
3269887,12/30/2024 20:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.276672363,0.46963501,0.087469597,0.220561919,13,100,2.836949459,1.459168434,3.756524086,0.490654029,12,100
3270097,12/30/2024 20:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.353749603,0.501159668,0.049633926,0.220175522,12,100,2.365395549,0.570973873,4.017007351,0.606494467,14,100
3270098,12/30/2024 20:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.266164154,0.378540039,0.069509393,0.179789688,12,100,2.475428677,1.412199497,3.431987762,0.575454287,12,100
3270304,12/30/2024 23:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259145111,0.448608398,0.091208892,0.217696334,12,100,2.409919304,1.027881145,3.773602009,0.616602038,14,100
3270305,12/30/2024 23:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329228729,0.550206482,0.167611728,0.208024981,12,100,2.434295082,1.006532192,4.025543213,0.779967079,14,100
3270514,12/30/2024 23:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311711639,0.53620404,0.03787022,0.192676367,12,100,2.569921394,1.275551319,3.756524086,0.642454723,12,100
3270518,12/30/2024 23:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294189453,0.417078644,0.131683012,0.16003961,12,100,3.357084303,2.133854866,4.196353436,0.505534259,12,100
3270727,12/30/2024 23:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.360748291,0.339991242,-0.009644491,0.175950871,13,100,3.171653717,2.432771206,4.221973419,0.365335863,12,100
3270728,12/31/2024 2:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.276662201,0.350499481,0.016650117,0.216063995,13,100,2.644672776,0.980912209,4.273213387,0.843313718,12,100
3270934,12/31/2024 2:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329233795,0.357513428,0.005905084,0.222054457,12,100,3.061248743,1.493330479,4.217702389,0.576419678,12,100
3270937,12/31/2024 2:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311706543,0.448608398,0.075613851,0.223976367,11,100,2.835623935,0.882697105,4.379970551,0.744075518,14,100
3271357,12/31/2024 5:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.343251556,0.476638794,0.069649287,0.24299049,11,100,3.361629976,2.155210018,4.747204781,0.540690898,12,100
3271567,12/31/2024 5:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.322224945,0.504669189,0.186695471,0.200925441,12,100,3.51132311,2.001483917,4.661802769,0.571370454,13,100
