Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-30T13:50:00,20240630135000,37.9
2024-06-30T14:00:00,20240630140000,20.2
2024-06-30T14:10:00,20240630141000,34.1
2024-06-30T14:20:00,20240630142000,29.7
2024-06-30T14:30:00,20240630143000,34.0
2024-06-30T14:40:00,20240630144000,27.9
2024-06-30T14:50:00,20240630145000,32.3
2024-06-30T15:00:00,20240630150000,33.7
2024-06-30T15:10:00,20240630151000,33.9
2024-06-30T15:20:00,20240630152000,22.9
2024-06-30T15:30:00,20240630153000,20.4
2024-06-30T15:40:00,20240630154000,17.4
2024-06-30T15:50:00,20240630155000,22.6
2024-06-30T16:00:00,20240630160000,15.1
2024-06-30T16:10:00,20240630161000,12.1
2024-06-30T16:20:00,20240630162000,10.3
2024-06-30T16:30:00,20240630163000,15.9
2024-06-30T16:40:00,20240630164000,19.4
2024-06-30T16:50:00,20240630165000,18.0
2024-06-30T17:00:00,20240630170000,16.9
2024-06-30T17:10:00,20240630171000,14.0
2024-06-30T17:20:00,20240630172000,13.5
2024-06-30T17:30:00,20240630173000,9.09
2024-06-30T17:40:00,20240630174000,7.09
2024-06-30T17:50:00,20240630175000,5.47
2024-06-30T18:00:00,20240630180000,5.3
2024-06-30T18:10:00,20240630181000,5.55
2024-06-30T18:20:00,20240630182000,3.86
